provider,name,chosen_solution,replicate,success,duration,total_decisions,unique_decisions
AlphabeticalComplete,argus-axum-12393876099641280534,0,0,true,350,68,68
AlphabeticalComplete,argus-axum-12393876099641280534,0,1,true,348,68,68
AlphabeticalComplete,random-150-3,0,0,true,6518,487,487
Remaining,random-20-4,0,4,true,1338,932,118
AlphabeticalUnsound,random-20-4,0,0,true,16,96,96
AlphabeticalUnsound,random-20-4,0,1,true,16,96,96
AlphabeticalUnsound,random-20-4,0,2,true,15,96,96
AlphabeticalUnsound,random-20-4,0,3,true,16,96,96
AlphabeticalUnsound,random-20-4,0,4,true,16,96,96
Remaining,argus-axum-2593152621400048619,0,4,true,1347,894,110
AlphabeticalComplete,argus-axum-12393876099641280534,0,2,true,351,68,68
AlphabeticalComplete,random-20-4,0,0,true,96,49,49
AlphabeticalComplete,random-20-4,0,1,true,96,49,49
Remaining,argus-diesel-2829387904342691312,0,4,true,1410,1049,118
AlphabeticalUnsound,argus-diesel-2829387904342691312,0,0,true,19,102,102
AlphabeticalComplete,random-20-4,0,2,true,96,49,49
AlphabeticalUnsound,argus-diesel-2829387904342691312,0,1,true,19,102,102
AlphabeticalUnsound,argus-diesel-2829387904342691312,0,2,true,19,102,102
AlphabeticalUnsound,argus-diesel-2829387904342691312,0,3,true,19,102,102
AlphabeticalUnsound,argus-diesel-2829387904342691312,0,4,true,19,102,102
AlphabeticalComplete,argus-axum-12393876099641280534,0,3,true,349,68,68
Remaining,manual-10,0,2,true,1686,1197,129
AlphabeticalComplete,random-20-4,0,3,true,96,49,49
Remaining,argus-axum-7449751244533988244,0,0,true,7140,2166,222
Remaining,random-30-9,0,1,true,3607,2193,168
AlphabeticalComplete,argus-diesel-2829387904342691312,0,0,true,128,73,73
AlphabeticalComplete,random-20-4,0,4,true,96,49,49
Remaining,argus-axum-396255765337843740,0,0,true,3927,1605,174
AlphabeticalComplete,argus-diesel-2829387904342691312,0,1,true,124,73,73
AlphabeticalComplete,argus-axum-12393876099641280534,0,4,true,347,68,68
AlphabeticalComplete,argus-diesel-2829387904342691312,0,2,true,124,73,73
AlphabeticalComplete,argus-diesel-2829387904342691312,0,3,true,124,73,73
Remaining,argus-axum-7239810653348316180,0,3,true,1891,598,160
AlphabeticalComplete,argus-diesel-2829387904342691312,0,4,true,124,73,73
Remaining,argus-diesel-3430255526965457125,0,0,true,9,25,17
Remaining,argus-diesel-3430255526965457125,0,1,true,9,25,17
Remaining,argus-diesel-3430255526965457125,0,2,true,9,25,17
Remaining,argus-diesel-3430255526965457125,0,3,true,9,25,17
Remaining,argus-diesel-3430255526965457125,0,4,true,9,25,17
AlphabeticalUnsound,argus-diesel-3430255526965457125,0,0,true,1,18,18
AlphabeticalUnsound,argus-diesel-3430255526965457125,0,1,true,1,18,18
AlphabeticalUnsound,argus-diesel-3430255526965457125,0,2,true,1,18,18
AlphabeticalUnsound,argus-diesel-3430255526965457125,0,3,true,1,18,18
AlphabeticalUnsound,argus-diesel-3430255526965457125,0,4,true,1,18,18
AlphabeticalComplete,argus-diesel-3430255526965457125,0,0,true,4,11,11
AlphabeticalComplete,argus-diesel-3430255526965457125,0,1,true,4,11,11
AlphabeticalComplete,argus-diesel-3430255526965457125,0,2,true,4,11,11
AlphabeticalComplete,argus-diesel-3430255526965457125,0,3,true,4,11,11
AlphabeticalComplete,argus-diesel-3430255526965457125,0,4,true,4,11,11
Remaining,argus-axum-2355552700190003252,0,1,true,3911,783,211
Remaining,random-30-3,0,0,true,4633,2196,189
Remaining,random-20-5,0,0,true,1300,1140,118
Remaining,argus-hello-server-10345094108195090742,0,1,true,4039,1665,152
Remaining,manual-10,0,3,true,1647,1197,129
Remaining,random-40-8,0,0,true,9317,4589,240
Remaining,argus-axum-16221033744433962440,0,3,true,9341,2277,211
Remaining,argus-axum-16221033744433962440,0,2,true,9344,2277,211
Remaining,argus-axum-16221033744433962440,0,1,true,9393,2277,211
Remaining,argus-axum-16221033744433962440,0,0,true,9437,2277,211
Remaining,argus-axum-1165570467535951434,0,0,true,4,17,13
Remaining,argus-axum-1165570467535951434,0,1,true,4,17,13
Remaining,argus-axum-1165570467535951434,0,2,true,4,17,13
Remaining,argus-axum-1165570467535951434,0,3,true,4,17,13
Remaining,argus-axum-1165570467535951434,0,4,true,4,17,13
AlphabeticalUnsound,argus-axum-1165570467535951434,0,0,true,0,6,6
AlphabeticalUnsound,argus-axum-1165570467535951434,0,1,true,0,6,6
AlphabeticalUnsound,argus-axum-1165570467535951434,0,2,true,0,6,6
AlphabeticalUnsound,argus-axum-1165570467535951434,0,3,true,0,6,6
AlphabeticalUnsound,argus-axum-1165570467535951434,0,4,true,0,6,6
AlphabeticalComplete,argus-axum-1165570467535951434,0,0,true,1,5,5
AlphabeticalComplete,argus-axum-1165570467535951434,0,1,true,1,5,5
AlphabeticalComplete,argus-axum-1165570467535951434,0,2,true,1,5,5
AlphabeticalComplete,argus-axum-1165570467535951434,0,3,true,1,5,5
AlphabeticalComplete,argus-axum-1165570467535951434,0,4,true,1,5,5
Remaining,random-30-5,0,1,true,3607,2289,184
Remaining,argus-axum-7239810653348316180,0,4,true,1901,598,160
AlphabeticalUnsound,argus-axum-7239810653348316180,0,0,true,29,78,78
AlphabeticalUnsound,argus-axum-7239810653348316180,0,1,true,29,78,78
AlphabeticalUnsound,argus-axum-7239810653348316180,0,2,true,29,78,78
AlphabeticalUnsound,argus-axum-7239810653348316180,0,3,true,29,78,78
AlphabeticalUnsound,argus-axum-7239810653348316180,0,4,true,29,78,78
Remaining,random-20-5,0,1,true,1289,1140,118
AlphabeticalComplete,argus-axum-7239810653348316180,0,0,true,188,59,59
Remaining,argus-axum-11184278655555968588,0,0,true,10029,2757,215
AlphabeticalComplete,argus-axum-7239810653348316180,0,1,true,187,59,59
Remaining,argus-axum-1337639213112565491,0,0,true,10070,2586,183
Remaining,random-30-2,0,1,true,5088,2557,202
Remaining,argus-axum-6361058880873831381,0,2,true,10184,2759,183
AlphabeticalComplete,argus-axum-7239810653348316180,0,2,true,187,59,59
Remaining,argus-axum-6361058880873831381,0,0,true,10231,2759,183
Remaining,argus-axum-6361058880873831381,0,3,true,10234,2759,183
AlphabeticalUnsound,argus-hello-server-10345094108195090742,0,0,true,33,102,102
Remaining,argus-axum-6361058880873831381,0,1,true,10271,2759,183
AlphabeticalUnsound,argus-hello-server-10345094108195090742,0,1,true,33,102,102
AlphabeticalUnsound,argus-hello-server-10345094108195090742,0,2,true,33,102,102
AlphabeticalUnsound,argus-hello-server-10345094108195090742,0,3,true,33,102,102
AlphabeticalComplete,argus-axum-7239810653348316180,0,3,true,188,59,59
Remaining,manual-10,0,4,true,1645,1197,129
AlphabeticalUnsound,argus-hello-server-10345094108195090742,0,4,true,33,102,102
AlphabeticalUnsound,manual-10,0,0,true,21,120,120
AlphabeticalUnsound,manual-10,0,1,true,21,120,120
AlphabeticalUnsound,manual-10,0,2,true,21,120,120
AlphabeticalUnsound,manual-10,0,3,true,21,120,120
AlphabeticalUnsound,manual-10,0,4,true,21,120,120
AlphabeticalComplete,argus-axum-7239810653348316180,0,4,true,187,59,59
AlphabeticalComplete,argus-hello-server-10345094108195090742,0,0,true,217,78,78
AlphabeticalComplete,manual-10,0,0,true,131,68,68
Remaining,argus-chumsky-7080345814600703276,0,0,true,10607,3657,227
AlphabeticalComplete,manual-10,0,1,true,131,68,68
Remaining,random-30-9,0,2,true,3649,2193,168
AlphabeticalComplete,argus-hello-server-10345094108195090742,0,1,true,218,78,78
AlphabeticalComplete,manual-10,0,2,true,131,68,68
Remaining,argus-chumsky-11676463297315425816,0,1,true,5380,2182,183
Remaining,argus-axum-18226239923860325739,0,2,true,10991,2502,211
Remaining,argus-axum-18226239923860325739,0,1,true,10999,2502,211
AlphabeticalComplete,manual-10,0,3,true,131,68,68
Remaining,argus-axum-18226239923860325739,0,0,true,11033,2502,211
AlphabeticalComplete,argus-hello-server-10345094108195090742,0,2,true,217,78,78
Remaining,random-20-5,0,2,true,1289,1140,118
AlphabeticalComplete,manual-10,0,4,true,131,68,68
Remaining,argus-axum-396255765337843740,0,1,true,3932,1605,174
AlphabeticalComplete,argus-hello-server-10345094108195090742,0,3,true,217,78,78
AlphabeticalComplete,argus-hello-server-10345094108195090742,0,4,true,217,78,78
Remaining,argus-axum-16221033744433962440,0,4,true,9494,2277,211
Remaining,argus-chumsky-8885235206614481399,0,0,true,1,4,4
Remaining,argus-chumsky-8885235206614481399,0,1,true,1,4,4
Remaining,argus-chumsky-8885235206614481399,0,2,true,1,4,4
Remaining,argus-chumsky-8885235206614481399,0,3,true,1,4,4
Remaining,argus-chumsky-8885235206614481399,0,4,true,1,4,4
AlphabeticalUnsound,argus-chumsky-8885235206614481399,0,0,true,0,6,6
AlphabeticalUnsound,argus-chumsky-8885235206614481399,0,1,true,0,6,6
AlphabeticalUnsound,argus-chumsky-8885235206614481399,0,2,true,0,6,6
AlphabeticalUnsound,argus-chumsky-8885235206614481399,0,3,true,0,6,6
AlphabeticalUnsound,argus-chumsky-8885235206614481399,0,4,true,0,6,6
AlphabeticalComplete,argus-chumsky-8885235206614481399,0,0,true,0,2,2
AlphabeticalComplete,argus-chumsky-8885235206614481399,0,1,true,0,2,2
AlphabeticalComplete,argus-chumsky-8885235206614481399,0,2,true,0,2,2
AlphabeticalComplete,argus-chumsky-8885235206614481399,0,3,true,0,2,2
AlphabeticalComplete,argus-chumsky-8885235206614481399,0,4,true,0,2,2
Remaining,argus-axum-2355552700190003252,0,2,true,3942,783,211
Remaining,argus-hello-server-7267590467205405362,0,0,true,2596,614,211
Remaining,argus-axum-6361058880873831381,0,4,true,10203,2759,183
Remaining,argus-axum-6256519327200940257,0,0,true,12296,2694,211
Remaining,random-20-5,0,3,true,1287,1140,118
Remaining,argus-hello-server-10345094108195090742,0,2,true,4056,1665,152
Remaining,random-30-3,0,1,true,4620,2196,189
Remaining,random-30-4,0,0,true,3682,2367,184
AlphabeticalComplete,random-150-3,0,1,true,6531,487,487
Remaining,random-30-5,0,2,true,3611,2289,184
Remaining,argus-axum-10310841651143324696,0,0,true,13151,2878,211
Remaining,argus-axum-17497105317668159604,0,0,true,13231,3138,211
Remaining,argus-axum-10310841651143324696,0,2,true,13236,2878,211
Remaining,argus-axum-10310841651143324696,0,1,true,13300,2878,211
Remaining,manual-11,0,0,true,2166,1522,148
Remaining,manual-5,0,0,true,12930,5016,291
Remaining,random-20-5,0,4,true,1292,1140,118
AlphabeticalUnsound,random-20-5,0,0,true,10,66,66
AlphabeticalUnsound,random-20-5,0,1,true,10,66,66
AlphabeticalUnsound,random-20-5,0,2,true,10,66,66
AlphabeticalUnsound,random-20-5,0,3,true,11,66,66
AlphabeticalUnsound,random-20-5,0,4,true,11,66,66
AlphabeticalComplete,random-20-5,0,0,true,64,39,39
Remaining,argus-axum-12393876099641280534,0,0,true,13808,3391,211
AlphabeticalComplete,random-20-5,0,1,true,64,39,39
Remaining,argus-axum-15073555522447742375,0,0,true,13843,2905,211
Remaining,random-40-4,0,0,true,10014,4716,252
AlphabeticalComplete,random-20-5,0,2,true,64,39,39
Remaining,argus-axum-8856632446763557465,0,0,true,720,179,179
AlphabeticalComplete,random-20-5,0,3,true,64,39,39
AlphabeticalComplete,random-20-5,0,4,true,64,39,39
Remaining,argus-hello-server-10345094108195090742,0,3,true,4064,1665,152
Remaining,argus-axum-7449751244533988244,0,1,true,7222,2166,222
Remaining,argus-axum-10310841651143324696,0,3,true,13206,2878,211
Remaining,random-30-9,0,3,true,3646,2193,168
Remaining,argus-axum-6256519327200940257,0,2,true,12529,2694,211
Remaining,argus-axum-8856632446763557465,0,1,true,720,179,179
Remaining,argus-hello-server-7267590467205405362,0,1,true,2624,614,211
Remaining,argus-axum-6256519327200940257,0,3,true,12421,2694,211
AlphabeticalUnsound,random-30-4,0,0,true,36,174,174
AlphabeticalUnsound,random-30-4,0,1,true,36,174,174
AlphabeticalUnsound,random-30-4,0,2,true,37,174,174
AlphabeticalUnsound,random-30-4,0,3,true,37,174,174
AlphabeticalUnsound,random-30-4,0,4,true,36,174,174
Remaining,argus-axum-6256519327200940257,0,4,true,12453,2694,211
Remaining,argus-axum-396255765337843740,0,2,true,3937,1605,174
AlphabeticalComplete,random-30-4,0,0,true,219,94,94
AlphabeticalUnsound,random-30-3,0,0,true,42,174,174
Remaining,random-20-6,0,0,true,1162,893,120
Remaining,random-30-7,0,0,true,3717,2418,180
AlphabeticalUnsound,random-30-3,0,1,true,42,174,174
AlphabeticalUnsound,random-30-3,0,2,true,42,174,174
Remaining,random-30-2,0,2,true,5138,2557,202
AlphabeticalUnsound,random-30-3,0,3,true,42,174,174
AlphabeticalUnsound,random-30-3,0,4,true,42,174,174
AlphabeticalComplete,random-30-4,0,1,true,227,94,94
Remaining,argus-axum-8856632446763557465,0,2,true,725,179,179
Remaining,manual-11,0,1,true,2235,1522,148
AlphabeticalComplete,random-30-3,0,0,true,265,94,94
AlphabeticalComplete,random-30-4,0,2,true,227,94,94
Remaining,argus-axum-2355552700190003252,0,3,true,3938,783,211
AlphabeticalComplete,random-30-4,0,3,true,226,94,94
AlphabeticalComplete,random-30-3,0,1,true,264,94,94
AlphabeticalComplete,random-30-4,0,4,true,227,94,94
Remaining,argus-media-9498257760582091532,0,0,true,39,71,39
AlphabeticalComplete,random-30-3,0,2,true,266,94,94
Remaining,argus-axum-8856632446763557465,0,3,true,731,179,179
Remaining,argus-media-9498257760582091532,0,1,true,39,71,39
Remaining,argus-media-9498257760582091532,0,2,true,39,71,39
Remaining,argus-media-9498257760582091532,0,3,true,39,71,39
Remaining,argus-media-9498257760582091532,0,4,true,39,71,39
AlphabeticalUnsound,argus-media-9498257760582091532,0,0,true,3,36,36
AlphabeticalUnsound,argus-media-9498257760582091532,0,1,true,3,36,36
AlphabeticalUnsound,argus-media-9498257760582091532,0,2,true,3,36,36
AlphabeticalUnsound,argus-media-9498257760582091532,0,3,true,3,36,36
AlphabeticalUnsound,argus-media-9498257760582091532,0,4,true,3,36,36
Remaining,argus-chumsky-11676463297315425816,0,2,true,5352,2182,183
AlphabeticalComplete,argus-media-9498257760582091532,0,0,true,17,27,27
AlphabeticalComplete,argus-media-9498257760582091532,0,1,true,17,27,27
AlphabeticalComplete,argus-media-9498257760582091532,0,2,true,17,27,27
Remaining,random-20-6,0,1,true,1163,893,120
AlphabeticalComplete,argus-media-9498257760582091532,0,3,true,17,27,27
AlphabeticalComplete,argus-media-9498257760582091532,0,4,true,17,27,27
AlphabeticalComplete,random-30-3,0,3,true,264,94,94
Remaining,random-120-6,0,0,true,4513,746,746
AlphabeticalComplete,random-30-3,0,4,true,264,94,94
Remaining,random-30-4,0,1,true,3677,2367,184
Remaining,random-30-5,0,3,true,3617,2289,184
Remaining,argus-axum-8856632446763557465,0,4,true,720,179,179
AlphabeticalUnsound,argus-axum-8856632446763557465,0,0,true,36,90,90
AlphabeticalUnsound,argus-axum-8856632446763557465,0,1,true,36,90,90
AlphabeticalUnsound,argus-axum-8856632446763557465,0,2,true,36,90,90
AlphabeticalComplete,random-150-3,0,2,true,6736,487,487
AlphabeticalUnsound,argus-axum-8856632446763557465,0,3,true,36,90,90
AlphabeticalUnsound,argus-axum-8856632446763557465,0,4,true,36,90,90
AlphabeticalComplete,argus-axum-8856632446763557465,0,0,true,237,71,71
Remaining,argus-hello-server-7267590467205405362,0,2,true,2599,614,211
Remaining,random-30-3,0,2,true,4627,2196,189
AlphabeticalComplete,argus-axum-8856632446763557465,0,1,true,236,71,71
Remaining,random-20-6,0,2,true,1167,893,120
Remaining,manual-11,0,2,true,2169,1522,148
AlphabeticalComplete,argus-axum-8856632446763557465,0,2,true,236,71,71
AlphabeticalComplete,argus-axum-8856632446763557465,0,3,true,238,71,71
Remaining,random-30-9,0,4,true,3631,2193,168
AlphabeticalUnsound,random-30-9,0,0,true,36,174,174
AlphabeticalUnsound,random-30-9,0,1,true,34,174,174
AlphabeticalUnsound,random-30-9,0,2,true,34,174,174
AlphabeticalComplete,argus-axum-8856632446763557465,0,4,true,237,71,71
AlphabeticalUnsound,random-30-9,0,3,true,34,174,174
AlphabeticalUnsound,random-30-9,0,4,true,34,174,174
Remaining,argus-hello-server-10345094108195090742,0,4,true,4071,1665,152
AlphabeticalComplete,random-30-9,0,0,true,207,84,84
Remaining,random-40-8,0,1,true,9347,4589,240
AlphabeticalComplete,random-30-9,0,1,true,207,84,84
Remaining,random-20-6,0,3,true,1168,893,120
AlphabeticalComplete,random-30-9,0,2,true,207,84,84
Remaining,random-30-7,0,1,true,3745,2418,180
AlphabeticalComplete,random-30-9,0,3,true,208,84,84
Remaining,argus-axum-396255765337843740,0,3,true,3942,1605,174
AlphabeticalComplete,random-30-9,0,4,true,208,84,84
Remaining,argus-axum-2355552700190003252,0,4,true,3950,783,211
AlphabeticalUnsound,random-190-5,0,0,true,1359,1104,1104
AlphabeticalUnsound,argus-axum-2355552700190003252,0,0,true,81,150,150
Remaining,random-20-6,0,4,true,1167,893,120
AlphabeticalUnsound,argus-axum-2355552700190003252,0,1,true,81,150,150
AlphabeticalUnsound,random-20-6,0,0,true,17,114,114
Remaining,argus-hello-server-7267590467205405362,0,3,true,2598,614,211
Remaining,manual-11,0,3,true,2171,1522,148
AlphabeticalUnsound,random-20-6,0,1,true,17,114,114
AlphabeticalUnsound,random-20-6,0,2,true,17,114,114
AlphabeticalUnsound,random-20-6,0,3,true,17,114,114
AlphabeticalUnsound,random-20-6,0,4,true,17,114,114
AlphabeticalUnsound,argus-axum-2355552700190003252,0,2,true,81,150,150
AlphabeticalUnsound,argus-axum-2355552700190003252,0,3,true,81,150,150
Remaining,random-30-6,0,0,true,3362,1828,180
Remaining,argus-axum-11184278655555968588,0,1,true,10013,2757,215
AlphabeticalComplete,random-20-6,0,0,true,103,55,55
AlphabeticalUnsound,argus-axum-2355552700190003252,0,4,true,82,150,150
AlphabeticalComplete,random-20-6,0,1,true,103,55,55
Remaining,argus-axum-17497105317668159604,0,2,true,13508,3138,211
Remaining,argus-axum-1337639213112565491,0,1,true,10171,2586,183
AlphabeticalComplete,random-20-6,0,2,true,103,55,55
Remaining,random-30-2,0,3,true,4978,2557,202
Remaining,random-30-5,0,4,true,3628,2289,184
AlphabeticalUnsound,random-30-5,0,0,true,9,36,36
AlphabeticalComplete,random-20-6,0,3,true,102,55,55
AlphabeticalUnsound,random-30-5,0,1,true,9,36,36
AlphabeticalUnsound,random-30-5,0,2,true,9,36,36
AlphabeticalUnsound,random-30-5,0,3,true,9,36,36
AlphabeticalUnsound,random-30-5,0,4,true,9,36,36
Remaining,random-30-4,0,2,true,3687,2367,184
AlphabeticalComplete,random-30-5,0,0,true,52,28,28
AlphabeticalComplete,random-20-6,0,4,true,104,55,55
AlphabeticalComplete,random-30-5,0,1,true,52,28,28
AlphabeticalComplete,random-30-5,0,2,true,52,28,28
AlphabeticalComplete,random-30-5,0,3,true,52,28,28
AlphabeticalComplete,argus-axum-2355552700190003252,0,0,true,534,107,107
AlphabeticalComplete,random-30-5,0,4,true,52,28,28
Remaining,random-50-7,0,0,true,18976,5507,308
Remaining,random-120-6,0,1,true,4479,746,746
AlphabeticalUnsound,random-190-5,0,1,true,1359,1104,1104
AlphabeticalComplete,argus-axum-2355552700190003252,0,1,true,532,107,107
Remaining,argus-chumsky-7080345814600703276,0,1,true,10765,3657,227
Remaining,argus-axum-7449751244533988244,0,2,true,7264,2166,222
Remaining,argus-chumsky-11676463297315425816,0,3,true,5381,2182,183
Remaining,random-20-7,0,0,true,1234,1038,116
AlphabeticalComplete,argus-axum-2355552700190003252,0,2,true,531,107,107
Remaining,random-30-3,0,3,true,4678,2196,189
Remaining,manual-11,0,4,true,2178,1522,148
AlphabeticalUnsound,manual-11,0,0,true,12,66,66
AlphabeticalUnsound,manual-11,0,1,true,12,66,66
AlphabeticalUnsound,manual-11,0,2,true,13,66,66
Remaining,argus-axum-18226239923860325739,0,3,true,11124,2502,211
AlphabeticalUnsound,manual-11,0,3,true,12,66,66
AlphabeticalUnsound,manual-11,0,4,true,13,66,66
AlphabeticalComplete,manual-11,0,0,true,74,35,35
AlphabeticalComplete,argus-axum-2355552700190003252,0,3,true,532,107,107
AlphabeticalComplete,manual-11,0,1,true,74,35,35
AlphabeticalComplete,manual-11,0,2,true,74,35,35
AlphabeticalComplete,manual-11,0,3,true,74,35,35
AlphabeticalUnsound,random-190-5,0,2,true,1362,1104,1104
Remaining,argus-hello-server-7267590467205405362,0,4,true,2605,614,211
AlphabeticalComplete,manual-11,0,4,true,74,35,35
AlphabeticalUnsound,argus-hello-server-7267590467205405362,0,0,true,71,132,132
AlphabeticalUnsound,argus-hello-server-7267590467205405362,0,1,true,71,132,132
Remaining,random-30-7,0,2,true,3742,2418,180
AlphabeticalUnsound,argus-hello-server-7267590467205405362,0,2,true,71,132,132
AlphabeticalComplete,argus-axum-2355552700190003252,0,4,true,533,107,107
AlphabeticalUnsound,argus-hello-server-7267590467205405362,0,3,true,72,132,132
AlphabeticalUnsound,argus-axum-11184278655555968588,0,0,true,6,12,12
AlphabeticalUnsound,argus-axum-11184278655555968588,0,1,true,6,12,12
AlphabeticalUnsound,argus-axum-11184278655555968588,0,2,true,6,12,12
AlphabeticalUnsound,argus-axum-11184278655555968588,0,3,true,6,12,12
AlphabeticalUnsound,argus-axum-11184278655555968588,0,4,true,6,12,12
AlphabeticalComplete,argus-axum-11184278655555968588,0,0,true,47,10,10
AlphabeticalUnsound,argus-hello-server-7267590467205405362,0,4,true,96,132,132
AlphabeticalComplete,argus-axum-11184278655555968588,0,1,true,46,10,10
Remaining,random-20-7,0,1,true,1235,1038,116
AlphabeticalComplete,argus-axum-11184278655555968588,0,2,true,46,10,10
AlphabeticalComplete,argus-axum-11184278655555968588,0,3,true,46,10,10
Remaining,random-40-2,0,0,true,11973,4763,264
AlphabeticalComplete,argus-axum-11184278655555968588,0,4,true,47,10,10
Remaining,argus-axum-396255765337843740,0,4,true,3981,1605,174
AlphabeticalUnsound,argus-axum-396255765337843740,0,0,true,24,72,72
AlphabeticalUnsound,argus-axum-396255765337843740,0,1,true,24,72,72
AlphabeticalUnsound,argus-axum-396255765337843740,0,2,true,23,72,72
AlphabeticalUnsound,argus-axum-396255765337843740,0,3,true,23,72,72
AlphabeticalUnsound,argus-axum-396255765337843740,0,4,true,23,72,72
AlphabeticalComplete,argus-hello-server-7267590467205405362,0,0,true,470,79,79
AlphabeticalComplete,argus-axum-396255765337843740,0,0,true,153,56,56
Remaining,random-30-6,0,1,true,3369,1828,180
AlphabeticalComplete,argus-axum-396255765337843740,0,1,true,154,56,56
AlphabeticalComplete,random-150-3,0,3,true,6571,487,487
AlphabeticalComplete,argus-axum-396255765337843740,0,2,true,155,56,56
AlphabeticalComplete,argus-hello-server-7267590467205405362,0,1,true,467,79,79
AlphabeticalComplete,argus-axum-396255765337843740,0,3,true,154,56,56
AlphabeticalUnsound,random-190-5,0,3,true,1370,1104,1104
Remaining,random-40-4,0,1,true,10054,4716,252
AlphabeticalComplete,argus-axum-396255765337843740,0,4,true,151,56,56
Remaining,random-30-4,0,3,true,3706,2367,184
Remaining,random-20-7,0,2,true,1238,1038,116
AlphabeticalComplete,argus-hello-server-7267590467205405362,0,2,true,467,79,79
Remaining,argus-axum-6256519327200940257,0,1,true,12074,2694,211
AlphabeticalComplete,argus-hello-server-7267590467205405362,0,3,true,467,79,79
Remaining,argus-diesel-12280181414965390748,0,0,true,1065,823,103
AlphabeticalComplete,argus-hello-server-7267590467205405362,0,4,true,467,79,79
AlphabeticalUnsound,random-190-5,0,4,true,1365,1104,1104
Remaining,random-30-2,0,4,true,4986,2557,202
AlphabeticalUnsound,random-30-6,0,0,true,34,156,156
AlphabeticalUnsound,random-30-6,0,1,true,33,156,156
AlphabeticalUnsound,random-30-6,0,2,true,34,156,156
AlphabeticalUnsound,random-30-6,0,3,true,34,156,156
Remaining,random-20-7,0,3,true,1238,1038,116
AlphabeticalUnsound,random-30-6,0,4,true,33,156,156
Remaining,random-120-6,0,2,true,4506,746,746
AlphabeticalComplete,random-30-6,0,0,true,208,76,76
AlphabeticalComplete,random-30-6,0,1,true,208,76,76
AlphabeticalComplete,random-30-6,0,2,true,208,76,76
Remaining,argus-diesel-12280181414965390748,0,1,true,1068,823,103
AlphabeticalComplete,random-30-6,0,3,true,208,76,76
Remaining,manual-5,0,1,true,13026,5016,291
Remaining,random-30-7,0,3,true,3753,2418,180
AlphabeticalComplete,random-30-6,0,4,true,208,76,76
Remaining,argus-axum-17497105317668159604,0,1,true,13262,3138,211
Remaining,random-20-7,0,4,true,1239,1038,116
AlphabeticalUnsound,random-20-7,0,0,true,16,108,108
AlphabeticalUnsound,random-20-7,0,1,true,16,108,108
Remaining,random-30-3,0,4,true,4657,2196,189
AlphabeticalUnsound,random-20-7,0,2,true,16,108,108
AlphabeticalUnsound,random-20-7,0,3,true,16,108,108
AlphabeticalUnsound,random-20-7,0,4,true,16,108,108
Remaining,random-30-6,0,2,true,3364,1828,180
AlphabeticalComplete,random-20-7,0,0,true,100,58,58
AlphabeticalComplete,random-20-7,0,1,true,100,58,58
AlphabeticalComplete,random-20-7,0,2,true,101,58,58
Remaining,argus-chumsky-11676463297315425816,0,4,true,5405,2182,183
AlphabeticalUnsound,argus-chumsky-11676463297315425816,0,0,true,47,156,156
AlphabeticalComplete,random-20-7,0,3,true,99,58,58
AlphabeticalUnsound,argus-chumsky-11676463297315425816,0,1,true,47,156,156
Remaining,argus-diesel-12280181414965390748,0,2,true,1068,823,103
AlphabeticalUnsound,argus-chumsky-11676463297315425816,0,2,true,47,156,156
AlphabeticalComplete,random-20-7,0,4,true,100,58,58
AlphabeticalUnsound,argus-chumsky-11676463297315425816,0,3,true,47,156,156
AlphabeticalUnsound,argus-chumsky-11676463297315425816,0,4,true,47,156,156
AlphabeticalComplete,argus-chumsky-11676463297315425816,0,0,true,303,112,112
Remaining,random-30-4,0,4,true,3722,2367,184
Remaining,argus-axum-10310841651143324696,0,4,true,13424,2878,211
Remaining,argus-axum-15073555522447742375,0,1,true,14029,2905,211
Remaining,argus-axum-12393876099641280534,0,1,true,14068,3391,211
AlphabeticalComplete,argus-chumsky-11676463297315425816,0,1,true,303,112,112
Remaining,random-40-8,0,2,true,9451,4589,240
AlphabeticalUnsound,argus-diesel-15648008676699765325,0,0,true,309,198,198
AlphabeticalComplete,argus-chumsky-11676463297315425816,0,2,true,304,112,112
Remaining,argus-diesel-12280181414965390748,0,3,true,1069,823,103
Remaining,random-40-10,0,0,true,8979,4182,227
Remaining,random-20-8,0,0,true,1106,871,110
AlphabeticalUnsound,argus-diesel-15648008676699765325,0,1,true,308,198,198
AlphabeticalComplete,argus-chumsky-11676463297315425816,0,3,true,304,112,112
AlphabeticalUnsound,argus-diesel-15648008676699765325,0,2,true,309,198,198
AlphabeticalComplete,argus-chumsky-11676463297315425816,0,4,true,304,112,112
Remaining,argus-chumsky-11741262611005887494,0,0,true,1,4,4
Remaining,argus-chumsky-11741262611005887494,0,1,true,1,4,4
Remaining,argus-chumsky-11741262611005887494,0,2,true,1,4,4
Remaining,argus-chumsky-11741262611005887494,0,3,true,1,4,4
Remaining,argus-chumsky-11741262611005887494,0,4,true,1,4,4
AlphabeticalUnsound,argus-chumsky-11741262611005887494,0,0,true,0,6,6
AlphabeticalUnsound,argus-chumsky-11741262611005887494,0,1,true,0,6,6
AlphabeticalUnsound,argus-chumsky-11741262611005887494,0,2,true,0,6,6
AlphabeticalUnsound,argus-chumsky-11741262611005887494,0,3,true,0,6,6
AlphabeticalUnsound,argus-chumsky-11741262611005887494,0,4,true,0,6,6
AlphabeticalComplete,argus-chumsky-11741262611005887494,0,0,true,0,2,2
